median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
94700.0,-120.86,37.77,28.0,1208.0,232.0,535.0,232.0,2.3523,INLAND
114300.0,-121.5,38.53,37.0,3642.0,684.0,1508.0,657.0,3.5231,INLAND
312500.0,-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,<1H OCEAN
184000.0,-122.13,37.67,40.0,1748.0,318.0,914.0,317.0,3.8676,NEAR BAY
342900.0,-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589,<1H OCEAN
352000.0,-121.89,36.89,18.0,2774.0,492.0,1283.0,353.0,5.368,NEAR OCEAN
500001.0,-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,NEAR BAY
123800.0,-121.62,39.11,11.0,3519.0,577.0,1459.0,549.0,4.2792,INLAND
138800.0,-118.44,34.28,32.0,527.0,146.0,582.0,143.0,1.7708,<1H OCEAN
114500.0,-121.41,38.59,18.0,5527.0,1446.0,2883.0,1305.0,2.6485,INLAND
395100.0,-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555,INLAND
241500.0,-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,NEAR BAY
338200.0,-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474,NEAR BAY
159900.0,-117.96,34.08,33.0,4151.0,850.0,3563.0,848.0,3.1912,<1H OCEAN
108600.0,-121.51,38.69,28.0,800.0,149.0,450.0,158.0,2.1029,INLAND
170500.0,-118.26,34.07,36.0,2306.0,813.0,2823.0,765.0,2.0214,<1H OCEAN
101800.0,-118.27,33.99,41.0,656.0,162.0,730.0,170.0,1.8047,<1H OCEAN
265200.0,-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,<1H OCEAN
132500.0,-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,NEAR BAY
238000.0,-117.63,33.63,6.0,3068.0,549.0,985.0,536.0,4.2009,<1H OCEAN
225000.0,-122.4,37.77,52.0,144.0,63.0,1061.0,68.0,4.3958,NEAR BAY
192500.0,-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,<1H OCEAN
202300.0,-122.03,37.95,32.0,1955.0,313.0,804.0,317.0,4.9485,NEAR BAY
275700.0,-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5,NEAR OCEAN
334100.0,-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089,INLAND
93600.0,-121.44,38.54,39.0,2855.0,,1217.0,562.0,3.2404,INLAND
193300.0,-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,<1H OCEAN
220000.0,-118.47,34.21,34.0,2512.0,603.0,1805.0,584.0,2.9735,<1H OCEAN
237500.0,-117.24,33.17,4.0,9998.0,1874.0,3925.0,1672.0,4.2826,<1H OCEAN
177500.0,-121.89,37.35,48.0,1562.0,439.0,1469.0,424.0,2.5673,<1H OCEAN
194900.0,-118.2,33.8,52.0,1786.0,445.0,1090.0,430.0,2.8988,NEAR OCEAN
162500.0,-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,<1H OCEAN
166600.0,-118.11,33.97,33.0,2125.0,500.0,1672.0,476.0,3.6397,<1H OCEAN
72600.0,-124.14,40.8,32.0,1373.0,312.0,872.0,306.0,2.5,NEAR OCEAN
125000.0,-118.29,34.01,50.0,2238.0,673.0,2247.0,583.0,1.6505,<1H OCEAN
187500.0,-117.97,33.76,28.0,1386.0,272.0,901.0,294.0,4.7464,<1H OCEAN
178400.0,-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,2.4196,<1H OCEAN
48000.0,-118.97,35.38,42.0,1185.0,358.0,1038.0,299.0,0.9951,INLAND
175000.0,-122.36,38.41,18.0,1808.0,400.0,968.0,370.0,3.7067,INLAND
83500.0,-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,INLAND
112500.0,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,NEAR BAY
79400.0,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,INLAND
217000.0,-117.97,33.94,36.0,1870.0,338.0,947.0,324.0,4.1205,<1H OCEAN
189900.0,-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,INLAND
62800.0,-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,INLAND
266700.0,-122.42,37.76,52.0,2038.0,629.0,2007.0,596.0,2.5701,NEAR BAY
177000.0,-117.09,33.1,21.0,2876.0,539.0,1387.0,499.0,3.8292,<1H OCEAN
69200.0,-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,INLAND
175000.0,-118.22,33.98,34.0,2283.0,809.0,3032.0,832.0,2.4387,<1H OCEAN
71300.0,-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091,INLAND
77400.0,-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,INLAND
230100.0,-122.45,37.7,46.0,2193.0,499.0,1814.0,489.0,4.0125,NEAR OCEAN
159100.0,-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,INLAND
383000.0,-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837,<1H OCEAN
138700.0,-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,INLAND
115800.0,-118.25,33.89,36.0,406.0,71.0,268.0,77.0,3.9,<1H OCEAN
205300.0,-118.73,34.27,23.0,4550.0,762.0,2301.0,744.0,4.556,<1H OCEAN
65800.0,-119.43,36.61,19.0,1484.0,296.0,1296.0,298.0,2.4219,INLAND
157900.0,-120.4,34.85,26.0,2384.0,385.0,1323.0,400.0,4.8185,<1H OCEAN
500000.0,-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,NEAR OCEAN
75000.0,-120.85,37.77,35.0,404.0,96.0,261.0,100.0,2.4583,INLAND
416500.0,-122.05,37.34,31.0,1443.0,215.0,627.0,222.0,6.6087,<1H OCEAN
159200.0,-118.06,33.97,37.0,1645.0,308.0,1077.0,320.0,4.3203,<1H OCEAN
87500.0,-121.26,37.99,27.0,429.0,102.0,179.0,90.0,2.3333,INLAND
59100.0,-119.25,36.56,35.0,1675.0,373.0,1131.0,316.0,1.6722,INLAND
274000.0,-117.18,32.74,39.0,3132.0,738.0,1200.0,690.0,2.5288,NEAR OCEAN
103600.0,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,<1H OCEAN
327300.0,-118.46,34.03,27.0,1965.0,631.0,1042.0,596.0,2.75,<1H OCEAN
59400.0,-118.23,35.48,17.0,2354.0,514.0,775.0,380.0,1.8369,INLAND
189800.0,-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,INLAND
164900.0,-122.03,37.61,36.0,1409.0,271.0,1002.0,281.0,3.7262,NEAR BAY
102100.0,-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,1.2532,INLAND
142000.0,-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851,INLAND
367100.0,-118.36,34.08,40.0,3110.0,764.0,1557.0,763.0,1.9937,<1H OCEAN
161200.0,-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,<1H OCEAN
432700.0,-118.38,33.83,40.0,3070.0,570.0,1264.0,506.0,5.1626,<1H OCEAN
80800.0,-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,INLAND
186300.0,-121.32,38.74,14.0,1449.0,228.0,670.0,232.0,4.3897,INLAND
306700.0,-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793,NEAR BAY
125000.0,-122.0,38.37,18.0,1048.0,185.0,469.0,162.0,3.625,INLAND
263600.0,-118.28,34.24,32.0,2542.0,526.0,1278.0,493.0,4.45,<1H OCEAN
306300.0,-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,<1H OCEAN
159600.0,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN
271100.0,-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,<1H OCEAN
293200.0,-121.86,37.66,22.0,3634.0,664.0,1699.0,640.0,4.1597,INLAND
143000.0,-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,<1H OCEAN
143600.0,-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,INLAND
175000.0,-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,INLAND
198800.0,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375,<1H OCEAN
112500.0,-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,INLAND
181800.0,-117.36,33.18,26.0,5550.0,1153.0,2372.0,1058.0,2.5509,NEAR OCEAN
145500.0,-118.14,34.02,42.0,1384.0,458.0,1825.0,455.0,1.4178,<1H OCEAN
255100.0,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,<1H OCEAN
179800.0,-117.14,32.8,33.0,2670.0,435.0,1256.0,431.0,3.9417,NEAR OCEAN
227800.0,-117.26,32.81,25.0,2076.0,586.0,1060.0,554.0,2.8421,NEAR OCEAN
178100.0,-117.28,33.18,14.0,676.0,118.0,384.0,126.0,6.2096,NEAR OCEAN
210100.0,-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,<1H OCEAN
192500.0,-118.11,34.1,20.0,3090.0,802.0,2109.0,738.0,3.3801,<1H OCEAN
243600.0,-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,<1H OCEAN
134600.0,-117.31,34.04,29.0,2481.0,383.0,1188.0,385.0,4.7344,INLAND
191100.0,-117.92,33.87,44.0,308.0,87.0,301.0,100.0,2.1991,<1H OCEAN
170700.0,-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,INLAND
182300.0,-118.6,34.21,19.0,2581.0,857.0,2004.0,784.0,2.6159,<1H OCEAN
70800.0,-117.29,34.11,48.0,1498.0,448.0,1586.0,455.0,1.1687,INLAND
300000.0,-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,<1H OCEAN
500001.0,-118.51,34.04,38.0,4715.0,691.0,1660.0,637.0,10.1882,<1H OCEAN
165300.0,-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,<1H OCEAN
95000.0,-118.28,33.99,49.0,2174.0,481.0,1861.0,484.0,1.7159,<1H OCEAN
73500.0,-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2.1071,INLAND
127800.0,-117.12,32.76,43.0,2336.0,644.0,1203.0,614.0,2.3594,NEAR OCEAN
251100.0,-118.14,34.13,16.0,3569.0,821.0,1505.0,783.0,4.9167,<1H OCEAN
460200.0,-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,NEAR BAY
119200.0,-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1.8594,NEAR OCEAN
340600.0,-119.03,34.25,25.0,3344.0,502.0,1483.0,496.0,6.196,<1H OCEAN
350000.0,-118.29,34.06,46.0,1759.0,1012.0,2716.0,877.0,2.1637,<1H OCEAN
500001.0,-118.41,33.89,31.0,1428.0,320.0,677.0,331.0,7.2316,<1H OCEAN
126500.0,-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,INLAND
131900.0,-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,INLAND
389900.0,-122.14,37.85,27.0,9147.0,1276.0,3371.0,1269.0,7.3267,NEAR BAY
220000.0,-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,<1H OCEAN
500001.0,-119.55,34.38,17.0,1951.0,368.0,681.0,350.0,2.7275,<1H OCEAN
368000.0,-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256,NEAR OCEAN
442100.0,-118.38,33.88,36.0,2501.0,443.0,1031.0,422.0,4.75,<1H OCEAN
97600.0,-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,INLAND
133000.0,-118.18,34.05,52.0,1070.0,231.0,925.0,220.0,1.825,<1H OCEAN
325500.0,-117.64,33.45,26.0,1528.0,,607.0,218.0,6.2871,NEAR OCEAN
315600.0,-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,<1H OCEAN
73500.0,-121.63,39.15,27.0,2991.0,637.0,1419.0,606.0,1.8849,INLAND
137500.0,-121.73,38.54,18.0,974.0,317.0,521.0,317.0,1.0633,INLAND
192400.0,-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,NEAR OCEAN
183100.0,-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,<1H OCEAN
500001.0,-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,NEAR BAY
175000.0,-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,<1H OCEAN
175400.0,-117.91,33.84,35.0,1244.0,324.0,1603.0,322.0,2.9583,<1H OCEAN
98700.0,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,INLAND
212100.0,-118.32,33.9,36.0,1520.0,300.0,831.0,291.0,4.0473,<1H OCEAN
162500.0,-122.42,37.77,52.0,759.0,323.0,421.0,255.0,2.0548,NEAR BAY
50000.0,-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,INLAND
386800.0,-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,NEAR OCEAN
150500.0,-117.06,32.76,38.0,1549.0,288.0,636.0,278.0,3.2188,NEAR OCEAN
141100.0,-118.17,34.04,46.0,705.0,167.0,655.0,149.0,3.5938,<1H OCEAN
95000.0,-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,NEAR BAY
81300.0,-121.8,39.33,30.0,1019.0,192.0,501.0,185.0,2.5259,INLAND
120100.0,-121.94,38.37,17.0,7973.0,1591.0,2899.0,1502.0,2.8357,INLAND
118300.0,-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,INLAND
126300.0,-119.55,36.37,26.0,1912.0,339.0,1002.0,311.0,3.0375,INLAND
340000.0,-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287,<1H OCEAN
148200.0,-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,NEAR BAY
163200.0,-121.0,39.16,10.0,1170.0,225.0,537.0,194.0,3.2813,INLAND
214900.0,-123.17,39.18,14.0,2240.0,327.0,1030.0,308.0,5.9585,<1H OCEAN
430800.0,-118.39,34.08,52.0,1244.0,304.0,444.0,282.0,3.5114,<1H OCEAN
243500.0,-122.13,37.72,35.0,2183.0,383.0,976.0,392.0,3.8393,NEAR BAY
394900.0,-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,NEAR OCEAN
150900.0,-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5.0698,INLAND
138500.0,-117.91,34.13,34.0,1540.0,328.0,1037.0,317.0,2.2132,<1H OCEAN
162500.0,-117.92,33.87,36.0,1125.0,285.0,966.0,257.0,2.8438,<1H OCEAN
64600.0,-124.18,40.79,40.0,1398.0,311.0,788.0,279.0,1.4668,NEAR OCEAN
109400.0,-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,INLAND
103700.0,-117.45,33.94,12.0,3539.0,869.0,1987.0,859.0,2.1023,INLAND
225000.0,-121.89,37.33,6.0,1495.0,552.0,1087.0,557.0,2.8798,<1H OCEAN
285500.0,-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,<1H OCEAN
162500.0,-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,3.4184,INLAND
442100.0,-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,<1H OCEAN
91100.0,-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,INLAND
85600.0,-118.96,35.38,41.0,2417.0,435.0,973.0,406.0,3.0568,INLAND
231300.0,-117.24,32.75,33.0,1980.0,614.0,1057.0,567.0,2.2042,NEAR OCEAN
114700.0,-121.44,36.51,31.0,1636.0,380.0,1468.0,339.0,3.2219,<1H OCEAN
81100.0,-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,INLAND
278600.0,-117.05,33.05,6.0,7916.0,1293.0,2741.0,1204.0,5.6436,<1H OCEAN
56400.0,-121.22,37.96,30.0,1737.0,381.0,1177.0,347.0,1.9875,INLAND
94200.0,-122.95,40.67,17.0,1498.0,331.0,574.0,242.0,2.0268,INLAND
232800.0,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,<1H OCEAN
225000.0,-118.37,34.09,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,<1H OCEAN
228200.0,-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,<1H OCEAN
55000.0,-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,INLAND
87500.0,-123.41,40.07,17.0,449.0,151.0,141.0,53.0,0.8362,INLAND
171200.0,-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,3.668,<1H OCEAN
270000.0,-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,NEAR OCEAN
216600.0,-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,<1H OCEAN
265600.0,-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167,<1H OCEAN
302600.0,-118.9,34.18,20.0,1288.0,179.0,539.0,181.0,5.8652,<1H OCEAN
127400.0,-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,INLAND
142300.0,-118.19,33.99,38.0,1212.0,272.0,1129.0,263.0,2.6673,<1H OCEAN
150000.0,-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,2.3049,INLAND
255700.0,-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,<1H OCEAN
213200.0,-121.46,38.57,52.0,893.0,159.0,367.0,160.0,3.2386,INLAND
100000.0,-119.37,36.47,26.0,337.0,69.0,277.0,73.0,2.3438,INLAND
311300.0,-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,<1H OCEAN
240000.0,-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,<1H OCEAN
156800.0,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,INLAND
78800.0,-119.72,36.8,16.0,2396.0,526.0,1338.0,518.0,2.1653,INLAND
401900.0,-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,NEAR OCEAN
166600.0,-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,NEAR BAY
192400.0,-118.34,34.19,41.0,1524.0,393.0,1176.0,375.0,2.875,<1H OCEAN
172000.0,-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,<1H OCEAN
290800.0,-118.01,33.97,36.0,1451.0,224.0,608.0,246.0,6.0648,<1H OCEAN
60400.0,-121.47,38.52,42.0,2316.0,515.0,1597.0,522.0,1.8205,INLAND
125200.0,-121.12,37.48,5.0,4109.0,820.0,3062.0,713.0,3.2396,INLAND
426900.0,-117.75,33.95,13.0,984.0,127.0,364.0,119.0,7.5839,<1H OCEAN
225000.0,-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,<1H OCEAN
500001.0,-117.93,33.62,37.0,2204.0,428.0,807.0,410.0,7.0516,<1H OCEAN
337900.0,-118.38,33.87,23.0,2387.0,418.0,1008.0,415.0,5.8518,<1H OCEAN
84600.0,-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,INLAND
223800.0,-117.88,33.84,31.0,3301.0,712.0,1532.0,682.0,3.7303,<1H OCEAN
165000.0,-118.22,34.09,45.0,1072.0,275.0,996.0,243.0,2.8194,<1H OCEAN
92800.0,-120.38,39.82,10.0,1262.0,258.0,510.0,209.0,2.1667,INLAND
113400.0,-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,INLAND
60600.0,-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,INLAND
64800.0,-117.3,34.12,34.0,1127.0,275.0,971.0,249.0,2.0583,INLAND
357100.0,-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,<1H OCEAN
193500.0,-117.9,33.85,35.0,1756.0,328.0,1026.0,332.0,3.6,<1H OCEAN
182700.0,-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,NEAR BAY
191300.0,-118.28,33.79,28.0,1895.0,420.0,1422.0,389.0,4.3816,<1H OCEAN
70800.0,-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852,INLAND
173900.0,-118.21,34.12,52.0,1590.0,360.0,1127.0,321.0,3.4625,<1H OCEAN
100600.0,-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,<1H OCEAN
161000.0,-118.18,33.88,42.0,2326.0,503.0,1832.0,501.0,3.1713,<1H OCEAN
171600.0,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,<1H OCEAN
56700.0,-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,INLAND
95700.0,-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,2.1944,INLAND
401000.0,-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516,NEAR BAY
171400.0,-118.43,34.24,36.0,1488.0,313.0,1221.0,296.0,4.0208,<1H OCEAN
124300.0,-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1.3962,<1H OCEAN
161900.0,-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45,NEAR BAY
164200.0,-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,<1H OCEAN
500001.0,-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,<1H OCEAN
203400.0,-122.38,37.73,15.0,6804.0,1664.0,4737.0,1581.0,1.4133,NEAR BAY
53500.0,-119.23,36.39,39.0,1660.0,349.0,1061.0,306.0,1.4812,INLAND
105200.0,-121.08,39.22,30.0,2188.0,,1033.0,437.0,2.1419,INLAND
149700.0,-122.1,37.66,37.0,901.0,191.0,599.0,206.0,3.7303,NEAR BAY
170800.0,-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,<1H OCEAN
154200.0,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,<1H OCEAN
163300.0,-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,INLAND
434500.0,-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,<1H OCEAN
69200.0,-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,INLAND
255400.0,-118.29,34.17,17.0,3852.0,1066.0,2986.0,993.0,2.3482,<1H OCEAN
177200.0,-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,4.5687,NEAR BAY
58300.0,-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,INLAND
248700.0,-120.9,35.69,14.0,5020.0,909.0,2105.0,796.0,3.8158,<1H OCEAN
500001.0,-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,<1H OCEAN
179100.0,-121.74,38.56,18.0,3960.0,1151.0,2248.0,1144.0,1.7257,INLAND
402900.0,-118.33,34.21,31.0,3190.0,489.0,1362.0,480.0,6.981,<1H OCEAN
160000.0,-118.1,33.9,35.0,1151.0,248.0,809.0,246.0,4.7813,<1H OCEAN
65300.0,-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,INLAND
336700.0,-122.5,37.77,52.0,2299.0,441.0,1252.0,415.0,5.0562,NEAR BAY
167800.0,-118.07,33.98,32.0,3304.0,714.0,2032.0,690.0,3.2093,<1H OCEAN
500001.0,-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,<1H OCEAN
46700.0,-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,INLAND
237900.0,-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,4.7393,<1H OCEAN
128300.0,-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,INLAND
130300.0,-118.34,34.02,50.0,1172.0,261.0,685.0,260.0,3.1442,<1H OCEAN
90900.0,-117.21,34.11,26.0,1757.0,304.0,905.0,281.0,3.4103,INLAND
155500.0,-118.44,34.3,38.0,1595.0,314.0,1181.0,327.0,3.4,<1H OCEAN
203300.0,-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,<1H OCEAN
148000.0,-118.43,34.27,36.0,1002.0,250.0,1312.0,249.0,3.024,<1H OCEAN
66900.0,-119.04,35.36,36.0,1942.0,414.0,1051.0,411.0,1.8362,INLAND
106300.0,-121.78,40.12,14.0,388.0,108.0,35.0,17.0,6.1359,INLAND
81600.0,-119.02,35.3,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,INLAND
154400.0,-117.13,32.76,41.0,1545.0,420.0,747.0,415.0,2.375,NEAR OCEAN
153800.0,-118.17,34.09,45.0,1327.0,271.0,1069.0,284.0,3.3977,<1H OCEAN
218100.0,-122.07,37.68,36.0,1815.0,426.0,1280.0,431.0,3.25,NEAR BAY
292000.0,-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,NEAR BAY
126300.0,-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,NEAR BAY
236200.0,-117.69,33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221,<1H OCEAN
99100.0,-121.82,38.01,42.0,1017.0,253.0,798.0,266.0,2.1719,INLAND
274300.0,-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835,<1H OCEAN
321200.0,-122.05,37.9,32.0,4498.0,862.0,1818.0,851.0,4.8088,NEAR BAY
208000.0,-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,NEAR BAY
198400.0,-121.99,37.35,16.0,3249.0,947.0,1637.0,841.0,4.5427,<1H OCEAN
192500.0,-118.33,34.04,31.0,1090.0,251.0,955.0,239.0,2.913,<1H OCEAN
75000.0,-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75,NEAR BAY
263200.0,-118.15,33.95,31.0,1053.0,230.0,686.0,211.0,4.0,<1H OCEAN
335700.0,-122.26,37.81,34.0,5871.0,1914.0,2689.0,1789.0,2.8406,NEAR BAY
229400.0,-117.99,33.7,25.0,2017.0,357.0,1063.0,369.0,4.0345,<1H OCEAN
381400.0,-118.17,34.11,26.0,4971.0,996.0,2370.0,932.0,4.9676,<1H OCEAN
45500.0,-117.69,36.13,25.0,1709.0,439.0,632.0,292.0,1.7868,INLAND
67900.0,-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,INLAND
112000.0,-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,INLAND
153900.0,-118.34,33.93,36.0,1528.0,486.0,1824.0,470.0,2.2679,<1H OCEAN
191100.0,-118.17,33.77,45.0,2508.0,797.0,1340.0,720.0,2.6786,NEAR OCEAN
130900.0,-121.18,37.99,31.0,2450.0,559.0,1459.0,478.0,2.4674,INLAND
49800.0,-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,INLAND
141700.0,-118.2,34.05,43.0,1165.0,317.0,1279.0,303.0,1.9615,<1H OCEAN
132700.0,-118.21,33.93,33.0,2739.0,801.0,3423.0,741.0,2.2847,<1H OCEAN
315800.0,-122.11,37.05,18.0,3337.0,549.0,1449.0,519.0,5.1412,NEAR OCEAN
158000.0,-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,<1H OCEAN
281000.0,-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,NEAR OCEAN
200000.0,-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,INLAND
183300.0,-122.31,38.33,21.0,1922.0,344.0,1051.0,342.0,3.6042,NEAR BAY
