median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
138800.0,-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,<1H OCEAN
59800.0,-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391,INLAND
145800.0,-118.17,33.91,42.0,856.0,167.0,748.0,195.0,3.8,<1H OCEAN
373400.0,-122.12,37.44,33.0,1509.0,303.0,748.0,268.0,4.875,NEAR BAY
156900.0,-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,NEAR OCEAN
225000.0,-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,INLAND
89400.0,-117.31,34.14,38.0,2011.0,448.0,1190.0,403.0,1.8654,INLAND
279400.0,-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,3.5909,<1H OCEAN
81100.0,-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,INLAND
138200.0,-118.21,33.88,32.0,1507.0,379.0,1082.0,350.0,3.225,<1H OCEAN
132500.0,-117.11,32.58,12.0,1086.0,294.0,870.0,290.0,2.4213,NEAR OCEAN
233400.0,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,NEAR OCEAN
106800.0,-118.27,33.92,35.0,1818.0,374.0,1444.0,372.0,2.745,<1H OCEAN
500001.0,-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073,<1H OCEAN
244400.0,-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,NEAR OCEAN
162700.0,-121.39,38.85,19.0,3568.0,646.0,1714.0,590.0,4.0862,INLAND
178600.0,-118.26,34.15,14.0,2981.0,894.0,1941.0,863.0,3.0,<1H OCEAN
270100.0,-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4.072,NEAR BAY
122800.0,-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,NEAR BAY
170600.0,-118.55,34.19,18.0,5862.0,,3161.0,1280.0,3.1106,<1H OCEAN
201600.0,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,<1H OCEAN
500001.0,-118.13,34.11,52.0,2568.0,345.0,1102.0,345.0,9.1373,<1H OCEAN
97100.0,-122.3,41.31,29.0,4059.0,787.0,1700.0,702.0,2.4526,INLAND
230900.0,-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,<1H OCEAN
401900.0,-118.79,34.26,17.0,1986.0,249.0,761.0,241.0,7.2137,<1H OCEAN
112500.0,-119.4,36.04,39.0,915.0,199.0,580.0,175.0,1.8894,INLAND
248900.0,-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893,<1H OCEAN
155000.0,-117.93,33.86,36.0,931.0,279.0,778.0,303.0,2.6563,<1H OCEAN
260300.0,-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,NEAR BAY
248000.0,-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,<1H OCEAN
213400.0,-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,<1H OCEAN
304000.0,-122.3,37.93,34.0,2254.0,357.0,715.0,306.0,4.5,NEAR BAY
282900.0,-117.69,33.53,17.0,5041.0,778.0,2396.0,801.0,6.0868,<1H OCEAN
300000.0,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,<1H OCEAN
64100.0,-117.3,34.53,38.0,1643.0,489.0,1196.0,406.0,1.2275,INLAND
72100.0,-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,INLAND
158800.0,-121.05,38.92,34.0,2144.0,372.0,899.0,378.0,3.3021,INLAND
174500.0,-118.54,34.18,17.0,7214.0,1994.0,4100.0,1823.0,3.0943,<1H OCEAN
137500.0,-118.19,34.06,32.0,555.0,159.0,748.0,163.0,1.9762,<1H OCEAN
217100.0,-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,INLAND
277200.0,-118.14,33.96,34.0,2744.0,541.0,1333.0,503.0,4.0536,<1H OCEAN
87900.0,-120.76,37.61,30.0,816.0,159.0,531.0,147.0,3.2604,INLAND
86600.0,-121.45,38.54,48.0,3421.0,734.0,1441.0,727.0,1.9485,INLAND
205800.0,-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,<1H OCEAN
131000.0,-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,<1H OCEAN
126600.0,-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,INLAND
56100.0,-114.55,32.8,19.0,2570.0,820.0,1431.0,608.0,1.275,INLAND
181200.0,-118.02,33.95,36.0,1681.0,329.0,964.0,311.0,4.108,<1H OCEAN
337500.0,-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,4.0391,<1H OCEAN
240300.0,-118.65,34.18,27.0,1793.0,339.0,1016.0,326.0,4.925,<1H OCEAN
206300.0,-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,NEAR BAY
270000.0,-122.42,37.76,52.0,4407.0,1192.0,2280.0,1076.0,3.3937,NEAR BAY
197900.0,-118.37,34.14,8.0,4382.0,1560.0,2138.0,1411.0,3.5714,<1H OCEAN
196400.0,-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,NEAR BAY
250800.0,-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,<1H OCEAN
193800.0,-122.09,37.65,35.0,1184.0,200.0,572.0,194.0,4.7143,NEAR BAY
85800.0,-117.25,34.08,30.0,2981.0,605.0,1784.0,573.0,2.45,INLAND
101800.0,-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,<1H OCEAN
381300.0,-122.68,38.46,19.0,4976.0,711.0,1926.0,625.0,7.3003,<1H OCEAN
121400.0,-120.45,34.96,26.0,1949.0,396.0,1575.0,377.0,2.875,<1H OCEAN
193300.0,-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,<1H OCEAN
140400.0,-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,NEAR OCEAN
309700.0,-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,NEAR OCEAN
500001.0,-118.13,34.13,52.0,2826.0,381.0,924.0,365.0,7.9976,<1H OCEAN
356300.0,-118.4,34.01,44.0,1494.0,262.0,618.0,266.0,5.4035,<1H OCEAN
141700.0,-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,<1H OCEAN
57700.0,-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,INLAND
144600.0,-122.33,37.95,42.0,1627.0,336.0,848.0,316.0,3.7708,NEAR BAY
331000.0,-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434,<1H OCEAN
247900.0,-121.92,37.31,26.0,3242.0,780.0,2100.0,741.0,3.1107,<1H OCEAN
230000.0,-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,<1H OCEAN
101400.0,-121.71,39.25,37.0,1871.0,321.0,806.0,294.0,4.0,INLAND
250000.0,-121.93,38.31,25.0,185.0,32.0,85.0,32.0,4.875,INLAND
129700.0,-118.21,34.02,45.0,792.0,203.0,872.0,188.0,2.6875,<1H OCEAN
108200.0,-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,NEAR OCEAN
223300.0,-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,<1H OCEAN
95300.0,-123.69,38.9,17.0,2206.0,478.0,1140.0,428.0,2.1985,NEAR OCEAN
265900.0,-117.79,33.68,9.0,1633.0,295.0,928.0,297.0,5.7858,<1H OCEAN
83100.0,-118.95,35.38,30.0,2594.0,478.0,1419.0,480.0,3.725,INLAND
95700.0,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,INLAND
148900.0,-118.38,34.58,18.0,1859.0,375.0,913.0,372.0,4.3456,INLAND
67600.0,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND
210500.0,-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,<1H OCEAN
500001.0,-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,NEAR OCEAN
226800.0,-120.38,34.96,9.0,2813.0,492.0,1144.0,490.0,4.0431,<1H OCEAN
170400.0,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,INLAND
214100.0,-118.07,34.1,32.0,4275.0,,2812.0,1012.0,3.3512,<1H OCEAN
235400.0,-118.35,33.91,34.0,2055.0,448.0,1134.0,408.0,3.825,<1H OCEAN
50800.0,-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,INLAND
230900.0,-118.39,34.03,39.0,1366.0,375.0,1237.0,370.0,3.7206,<1H OCEAN
91300.0,-121.3,38.89,45.0,1529.0,317.0,793.0,281.0,2.9866,INLAND
266700.0,-117.23,32.79,28.0,2453.0,648.0,1082.0,617.0,3.625,NEAR OCEAN
500001.0,-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11.3176,NEAR OCEAN
36600.0,-118.99,35.32,26.0,875.0,199.0,567.0,204.0,0.9288,INLAND
76000.0,-121.51,38.58,42.0,1822.0,636.0,1372.0,560.0,1.2542,INLAND
72900.0,-122.36,37.94,26.0,1540.0,343.0,1007.0,338.0,1.3365,NEAR BAY
260900.0,-117.18,32.95,4.0,19001.0,2688.0,8980.0,2441.0,6.3237,<1H OCEAN
197600.0,-122.11,37.64,31.0,1487.0,280.0,854.0,301.0,5.2312,NEAR BAY
87600.0,-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3.8105,INLAND
160800.0,-119.2,34.15,27.0,2076.0,681.0,1904.0,647.0,1.4773,NEAR OCEAN
185100.0,-121.05,39.13,10.0,3063.0,497.0,1168.0,507.0,4.4375,INLAND
174100.0,-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,NEAR OCEAN
88100.0,-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,INLAND
186000.0,-120.43,38.02,15.0,1613.0,299.0,655.0,251.0,3.6875,INLAND
153500.0,-118.22,33.94,42.0,1115.0,297.0,1412.0,325.0,3.0903,<1H OCEAN
156800.0,-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,<1H OCEAN
337300.0,-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,<1H OCEAN
224200.0,-122.01,37.55,26.0,2068.0,532.0,1434.0,495.0,3.3008,NEAR BAY
134700.0,-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,NEAR OCEAN
163300.0,-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,INLAND
218500.0,-122.04,37.53,25.0,4458.0,922.0,2998.0,890.0,3.9667,NEAR BAY
101600.0,-117.38,33.98,52.0,2274.0,571.0,1167.0,504.0,2.0284,INLAND
120900.0,-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,INLAND
381800.0,-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,INLAND
103600.0,-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,INLAND
357100.0,-117.34,33.06,17.0,2718.0,518.0,815.0,403.0,4.3182,NEAR OCEAN
150000.0,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142,<1H OCEAN
99800.0,-118.43,35.12,8.0,1968.0,376.0,930.0,360.0,3.2632,INLAND
185100.0,-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,INLAND
60400.0,-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,INLAND
228600.0,-122.33,38.21,33.0,2017.0,370.0,949.0,342.0,4.625,NEAR BAY
344700.0,-121.91,37.3,31.0,2095.0,427.0,829.0,405.0,3.6563,<1H OCEAN
147500.0,-117.06,33.15,24.0,2155.0,379.0,1158.0,360.0,4.7941,<1H OCEAN
362700.0,-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,<1H OCEAN
338100.0,-118.98,34.4,34.0,1328.0,244.0,795.0,227.0,4.4219,<1H OCEAN
154000.0,-118.04,33.96,37.0,1948.0,395.0,1163.0,379.0,3.225,<1H OCEAN
149600.0,-122.02,37.6,32.0,1295.0,295.0,1097.0,328.0,3.2386,NEAR BAY
108300.0,-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,NEAR OCEAN
188800.0,-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977,<1H OCEAN
111100.0,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,NEAR BAY
164900.0,-118.07,33.99,35.0,1625.0,302.0,1134.0,288.0,4.5595,<1H OCEAN
206900.0,-118.2,33.81,45.0,944.0,178.0,533.0,193.0,3.4808,NEAR OCEAN
205000.0,-118.09,34.15,52.0,670.0,141.0,268.0,110.0,3.5568,INLAND
92300.0,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,NEAR BAY
333600.0,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY
235200.0,-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,INLAND
152700.0,-122.27,38.29,20.0,3870.0,795.0,2088.0,774.0,3.3021,NEAR BAY
130600.0,-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,NEAR BAY
170300.0,-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,INLAND
233100.0,-117.88,33.69,20.0,5330.0,976.0,2734.0,1000.0,5.2138,<1H OCEAN
190200.0,-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,2.9728,<1H OCEAN
153100.0,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,<1H OCEAN
174200.0,-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,<1H OCEAN
417800.0,-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,NEAR BAY
99200.0,-122.24,38.11,42.0,1743.0,388.0,889.0,341.0,2.3241,NEAR BAY
362300.0,-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,NEAR OCEAN
280800.0,-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,INLAND
173300.0,-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,<1H OCEAN
105000.0,-118.2,33.9,26.0,1000.0,275.0,1178.0,263.0,2.12,<1H OCEAN
110400.0,-117.27,34.23,26.0,6339.0,1244.0,1177.0,466.0,3.7708,INLAND
82500.0,-118.98,38.03,15.0,991.0,277.0,419.0,170.0,3.5469,INLAND
189200.0,-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125,<1H OCEAN
500001.0,-122.12,37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,NEAR BAY
225400.0,-117.92,33.65,28.0,1087.0,423.0,807.0,425.0,0.9702,<1H OCEAN
218700.0,-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,INLAND
265400.0,-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,NEAR BAY
160300.0,-121.65,36.69,21.0,7884.0,2011.0,4907.0,1919.0,2.7367,<1H OCEAN
175500.0,-122.31,38.31,32.0,2577.0,458.0,1172.0,447.0,3.8796,NEAR BAY
168100.0,-118.19,33.94,45.0,1403.0,315.0,1111.0,311.0,3.3846,<1H OCEAN
363800.0,-118.13,33.76,46.0,2834.0,673.0,1175.0,670.0,4.7875,NEAR OCEAN
326600.0,-118.13,33.95,37.0,1709.0,333.0,778.0,344.0,3.9036,<1H OCEAN
102700.0,-122.08,37.87,24.0,6130.0,1359.0,1750.0,1286.0,2.9167,NEAR BAY
362300.0,-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684,<1H OCEAN
304500.0,-122.47,37.69,34.0,1954.0,357.0,1130.0,367.0,4.6447,NEAR OCEAN
125500.0,-117.4,33.96,51.0,1806.0,322.0,709.0,298.0,3.575,INLAND
213200.0,-117.9,33.97,23.0,7353.0,1255.0,4014.0,1124.0,5.4155,<1H OCEAN
231300.0,-119.34,34.39,27.0,669.0,131.0,314.0,106.0,2.4659,NEAR OCEAN
225900.0,-118.01,33.82,31.0,1960.0,380.0,1356.0,356.0,4.0625,<1H OCEAN
500001.0,-118.9,34.19,26.0,1582.0,196.0,573.0,182.0,10.0595,<1H OCEAN
333500.0,-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,<1H OCEAN
127600.0,-120.48,37.34,8.0,6146.0,1017.0,2821.0,987.0,4.67,INLAND
450000.0,-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,NEAR BAY
184000.0,-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,<1H OCEAN
112500.0,-116.92,32.81,17.0,1312.0,394.0,836.0,337.0,1.6686,<1H OCEAN
214500.0,-117.24,34.04,17.0,3362.0,507.0,1520.0,496.0,6.1986,INLAND
187200.0,-122.1,37.63,18.0,9963.0,2031.0,5613.0,1946.0,3.8171,NEAR BAY
308800.0,-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.457,<1H OCEAN
260800.0,-117.59,33.66,4.0,1318.0,218.0,673.0,225.0,6.0722,<1H OCEAN
500001.0,-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,NEAR OCEAN
185700.0,-117.17,32.81,26.0,788.0,127.0,346.0,125.0,5.0603,NEAR OCEAN
191900.0,-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,<1H OCEAN
123700.0,-117.33,34.03,18.0,2342.0,402.0,1264.0,382.0,4.7986,INLAND
150000.0,-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,INLAND
370000.0,-122.54,37.9,48.0,2491.0,460.0,937.0,455.0,4.4375,NEAR BAY
456100.0,-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,<1H OCEAN
169800.0,-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,<1H OCEAN
179900.0,-122.12,37.7,17.0,2488.0,617.0,1287.0,538.0,2.9922,NEAR BAY
181100.0,-118.33,34.02,42.0,2043.0,378.0,869.0,416.0,3.5,<1H OCEAN
99600.0,-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,<1H OCEAN
79700.0,-120.5,37.37,18.0,8606.0,1678.0,5303.0,1644.0,2.4012,INLAND
167700.0,-118.34,33.93,37.0,1638.0,407.0,1341.0,369.0,3.0677,<1H OCEAN
191100.0,-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,<1H OCEAN
115300.0,-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719,NEAR OCEAN
364300.0,-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,NEAR BAY
157900.0,-120.4,34.85,26.0,2384.0,385.0,1323.0,400.0,4.8185,<1H OCEAN
120900.0,-118.32,34.0,50.0,2189.0,460.0,1097.0,469.0,2.4583,<1H OCEAN
326400.0,-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407,NEAR BAY
189400.0,-118.25,34.09,52.0,1866.0,470.0,1211.0,417.0,2.935,<1H OCEAN
136900.0,-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518,NEAR OCEAN
500001.0,-121.91,37.81,7.0,3477.0,416.0,1216.0,395.0,13.1499,INLAND
226800.0,-120.44,34.91,12.0,3189.0,463.0,1200.0,442.0,5.299,<1H OCEAN
245000.0,-119.31,34.41,22.0,2612.0,494.0,1361.0,439.0,4.1319,NEAR OCEAN
152800.0,-121.52,38.49,5.0,3344.0,800.0,1341.0,670.0,3.6196,INLAND
138800.0,-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,NEAR BAY
195800.0,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,<1H OCEAN
223300.0,-121.8,37.35,15.0,2781.0,498.0,1389.0,475.0,5.614,<1H OCEAN
294900.0,-122.44,37.74,52.0,2074.0,366.0,909.0,394.0,4.8382,NEAR BAY
224200.0,-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN
500001.0,-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,NEAR BAY
185300.0,-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,<1H OCEAN
87100.0,-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,INLAND
160100.0,-118.28,33.78,37.0,1212.0,304.0,1076.0,293.0,3.2115,<1H OCEAN
500001.0,-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001,NEAR OCEAN
112000.0,-121.32,39.29,11.0,2640.0,505.0,1257.0,445.0,3.5673,INLAND
109100.0,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,INLAND
216900.0,-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,<1H OCEAN
164100.0,-121.71,38.56,20.0,8627.0,1516.0,4071.0,1466.0,4.2198,INLAND
264100.0,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,NEAR OCEAN
257400.0,-121.83,37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,<1H OCEAN
338800.0,-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,NEAR BAY
275000.0,-117.25,32.79,27.0,848.0,300.0,455.0,298.0,3.0774,NEAR OCEAN
192000.0,-118.39,34.19,41.0,2000.0,485.0,1439.0,461.0,3.0491,<1H OCEAN
281300.0,-118.41,34.02,24.0,2610.0,756.0,1322.0,692.0,3.5022,<1H OCEAN
356000.0,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,NEAR BAY
218000.0,-117.93,33.8,34.0,3903.0,717.0,2054.0,716.0,4.2731,<1H OCEAN
327800.0,-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247,NEAR BAY
500001.0,-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717,<1H OCEAN
380000.0,-118.31,34.06,14.0,1559.0,646.0,1639.0,567.0,1.9949,<1H OCEAN
170300.0,-118.16,33.88,18.0,2287.0,662.0,1804.0,537.0,1.9903,<1H OCEAN
220800.0,-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,NEAR BAY
55100.0,-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,INLAND
111100.0,-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,INLAND
96700.0,-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,INLAND
53000.0,-119.61,36.56,34.0,1911.0,497.0,1886.0,481.0,1.625,INLAND
353900.0,-122.27,37.74,28.0,6909.0,1554.0,2974.0,1484.0,3.6875,NEAR BAY
391000.0,-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322,NEAR OCEAN
165600.0,-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,NEAR BAY
240500.0,-117.36,33.88,10.0,5600.0,848.0,2573.0,788.0,5.0346,INLAND
289400.0,-117.17,32.74,38.0,5054.0,1168.0,2366.0,1103.0,2.9422,NEAR OCEAN
275300.0,-118.53,34.24,24.0,2718.0,719.0,3018.0,644.0,2.9076,<1H OCEAN
142500.0,-122.26,37.83,50.0,1125.0,322.0,616.0,304.0,2.026,NEAR BAY
72500.0,-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,<1H OCEAN
183500.0,-118.59,34.21,17.0,2737.0,868.0,2924.0,785.0,2.5797,<1H OCEAN
500001.0,-122.45,37.77,52.0,3939.0,852.0,1737.0,797.0,4.5052,NEAR BAY
154300.0,-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,INLAND
167800.0,-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566,<1H OCEAN
118600.0,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,INLAND
153400.0,-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,<1H OCEAN
176300.0,-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,<1H OCEAN
159700.0,-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,INLAND
215900.0,-121.87,37.3,28.0,859.0,199.0,455.0,211.0,2.3293,<1H OCEAN
332200.0,-117.95,33.99,25.0,1075.0,138.0,451.0,132.0,6.8492,<1H OCEAN
160300.0,-118.42,34.29,34.0,1489.0,326.0,1389.0,313.0,3.4821,<1H OCEAN
55300.0,-121.1,38.95,17.0,1475.0,403.0,943.0,363.0,2.1287,INLAND
136300.0,-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,INLAND
125900.0,-121.13,37.73,40.0,1126.0,220.0,667.0,235.0,3.3158,INLAND
207800.0,-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN
164600.0,-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062,<1H OCEAN
112500.0,-119.82,34.43,15.0,1482.0,345.0,669.0,379.0,3.0773,NEAR OCEAN
290900.0,-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,<1H OCEAN
460000.0,-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,NEAR BAY
267400.0,-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,INLAND
139000.0,-117.87,33.84,16.0,1545.0,354.0,730.0,350.0,4.5112,<1H OCEAN
212500.0,-122.5,37.96,16.0,100.0,20.0,45.0,25.0,6.1359,NEAR BAY
258900.0,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY
302100.0,-122.45,37.63,28.0,4946.0,848.0,2683.0,824.0,5.748,NEAR OCEAN
141300.0,-120.18,39.28,14.0,10098.0,1545.0,701.0,254.0,4.0819,INLAND
163000.0,-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954,INLAND
59800.0,-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,INLAND
147300.0,-118.2,33.88,40.0,1699.0,346.0,1188.0,329.0,4.2083,<1H OCEAN
174700.0,-122.31,38.33,26.0,2155.0,339.0,956.0,365.0,4.0132,NEAR BAY
273300.0,-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,5.5395,<1H OCEAN
259900.0,-122.82,38.38,27.0,2565.0,479.0,1227.0,467.0,4.5132,<1H OCEAN
213200.0,-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,NEAR OCEAN
223000.0,-118.68,34.28,5.0,6150.0,1265.0,3188.0,1266.0,4.7034,<1H OCEAN
165600.0,-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,4.2969,INLAND
67000.0,-121.46,38.64,20.0,1517.0,323.0,1287.0,328.0,1.6607,INLAND
66200.0,-119.12,36.29,29.0,1638.0,323.0,942.0,322.0,2.1731,INLAND
500001.0,-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,<1H OCEAN
200500.0,-122.75,39.01,17.0,4162.0,967.0,889.0,414.0,3.4187,INLAND
284100.0,-122.41,37.62,49.0,1464.0,302.0,636.0,259.0,4.25,NEAR OCEAN
500001.0,-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,NEAR BAY
280000.0,-118.1,34.1,52.0,1788.0,313.0,792.0,294.0,3.75,<1H OCEAN
500001.0,-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,<1H OCEAN
411200.0,-122.0,37.36,17.0,2070.0,,797.0,275.0,8.6155,<1H OCEAN
201600.0,-117.9,33.91,33.0,4181.0,804.0,2049.0,834.0,4.3103,<1H OCEAN
136300.0,-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,INLAND
137500.0,-123.11,39.32,20.0,2745.0,504.0,1421.0,430.0,3.3431,INLAND
